Site,Samples,RMSE,MAE,MAPE (%),R2
3541,488,0.161225,0.129451,165.4634,0.694371
4114,488,0.161236,0.132838,129.549,0.711126
5353,488,0.161239,0.13055,118.6152,0.721609
1879,488,0.161243,0.130762,33.4799,0.606784
3253,488,0.161288,0.13627,91.2357,0.707573
2694,488,0.161292,0.123513,82.7481,0.686179
3744,488,0.161304,0.123219,98.0258,0.710212
1962,488,0.161308,0.133421,42.9032,0.638019
3021,488,0.161312,0.12207,213.7102,0.631491
479,488,0.161313,0.132365,70.5465,0.690491
311,488,0.161317,0.13463,98.6801,0.658632
5877,488,0.161352,0.130503,129.5351,0.741454
2340,488,0.161355,0.130783,78.7315,0.708724
4909,488,0.161396,0.130714,51.7994,0.678507
4258,488,0.16142,0.136334,103.209,0.674455
2707,488,0.161489,0.131699,80.1541,0.693035
6610,488,0.1615,0.122835,158.694,0.555084
6258,488,0.161508,0.128788,67.0811,0.715593
127,488,0.161528,0.133548,144.0364,0.720893
3137,488,0.161538,0.13433,70.0695,0.693406
1398,488,0.161538,0.134677,66.1915,0.653683
3264,488,0.161585,0.131318,77.9515,0.664007
2208,488,0.161587,0.13357,69.513,0.69446
5087,488,0.161587,0.131637,111.2319,0.72137
3706,488,0.161591,0.133901,54.0055,0.682942
3801,488,0.161615,0.135139,288.7779,0.732473
32002,488,0.161632,0.132429,89.1463,0.700643
3899,488,0.161644,0.12944,74.1423,0.690312
825,488,0.161645,0.130421,103.0234,0.719088
3667,488,0.161647,0.131497,98.7785,0.690849
2500,488,0.161659,0.13589,33.8935,0.57292
5819,488,0.161687,0.130639,84.7272,0.723442
3651,488,0.161702,0.131921,121.7753,0.705975
5157,488,0.161712,0.131226,134.7021,0.69666
4196,488,0.161733,0.129487,93.1244,0.680962
3969,488,0.161748,0.124298,37.4842,0.672719
3408,488,0.161794,0.136599,48.2151,0.570559
202,488,0.161807,0.131806,96.6009,0.674831
747,488,0.161809,0.132412,94.1549,0.723975
335,488,0.161826,0.134369,151.5983,0.707221
2006,488,0.161832,0.130657,48.5021,0.67685
6442,488,0.161902,0.129069,57.6616,0.690456
5310,488,0.16191,0.128089,113.4695,0.713911
4264,488,0.161919,0.136941,52.3458,0.63967
3350,488,0.161925,0.132759,50.4134,0.660773
3865,488,0.161933,0.118219,250.6192,0.612861
3619,488,0.161946,0.134067,183.405,0.684535
339,488,0.161959,0.130603,73.0797,0.709122
786,488,0.16196,0.130907,55.0002,0.685667
270,488,0.162047,0.129609,300.1576,0.725336
799,488,0.162068,0.131436,71.5906,0.701485
3186,488,0.162111,0.131219,62.5954,0.638344
4934,488,0.162118,0.12976,34.0488,0.650696
1328,488,0.162135,0.13221,43.981,0.630112
4745,488,0.162137,0.138376,45.7267,0.586373
194,488,0.162137,0.132878,120.6058,0.688259
203,488,0.162152,0.132345,167.7151,0.705691
6811,488,0.162186,0.131717,323.7668,0.746811
4657,488,0.162187,0.136941,79.958,0.610126
4218,488,0.162188,0.134392,36.7359,0.609598
712,488,0.162232,0.131546,101.5711,0.715615
2872,488,0.162247,0.133525,82.757,0.669343
375,488,0.16225,0.132641,76.9854,0.683203
2634,488,0.162271,0.131706,108.6472,0.672173
2327,488,0.16229,0.133121,152.0927,0.7198
2645,488,0.162301,0.134501,91.1903,0.682807
3632,488,0.16231,0.134791,154.4528,0.717642
4273,488,0.162313,0.131742,106.7904,0.703866
32039,488,0.162334,0.132271,40.4282,0.637224
3943,488,0.162337,0.132255,78.0467,0.701184
896,488,0.162339,0.135235,296.4175,0.746589
611,488,0.162348,0.12971,72.5903,0.706023
965,488,0.162447,0.132346,83.6556,0.673856
2654,488,0.162499,0.133556,42.3188,0.635003
2324,488,0.162522,0.132022,70.4242,0.708776
710,488,0.162529,0.134137,80.0996,0.651535
2734,488,0.162532,0.131062,42.1615,0.658085
644,488,0.162535,0.127927,46.6749,0.623601
181,488,0.162552,0.133402,85.3675,0.700883
4260,488,0.162569,0.136463,91.3762,0.680659
200,488,0.162573,0.128249,44.5705,0.693075
3130,488,0.162589,0.133447,79.145,0.705146
4571,488,0.162589,0.131136,38.6254,0.51271
1249,488,0.162621,0.136072,80.3651,0.655561
2319,488,0.162623,0.131859,90.2825,0.690417
787,488,0.162658,0.123823,129.4519,0.682832
3226,488,0.162697,0.133404,97.3932,0.661169
659,488,0.162699,0.131566,81.4945,0.697827
2732,488,0.162711,0.130888,61.4973,0.698969
3125,488,0.162718,0.13442,108.7045,0.708968
3145,488,0.162758,0.136361,307.3379,0.73178
3553,488,0.162782,0.132559,84.9378,0.705891
3127,488,0.162788,0.133781,90.1258,0.69992
4017,488,0.162829,0.136623,93.5791,0.649559
4006,488,0.162831,0.137229,51.6067,0.598706
3945,488,0.162843,0.133396,91.8287,0.68314
2228,488,0.162866,0.135609,52.0983,0.636376
3293,488,0.162874,0.136109,106.6641,0.669356
346,488,0.162879,0.132674,57.2899,0.651189
1198,488,0.16289,0.134931,61.5991,0.649601
3656,488,0.162895,0.133245,98.4871,0.708526
2297,488,0.162911,0.133228,86.5824,0.652243
3976,488,0.162922,0.132711,66.7813,0.673498
2104,488,0.162976,0.136859,49.1274,0.64784
1745,488,0.163004,0.132516,38.1533,0.623873
2320,488,0.163008,0.131669,131.3562,0.69404
4935,488,0.16307,0.131707,39.8438,0.653618
4463,488,0.163092,0.134132,79.5812,0.617386
1489,488,0.163098,0.136341,105.7668,0.664331
4007,488,0.163098,0.13465,107.1251,0.64499
3506,488,0.1631,0.136995,68.4138,0.695602
3502,488,0.16313,0.136209,139.1957,0.697524
4635,488,0.163136,0.132917,102.5931,0.718585
989,488,0.163154,0.13411,105.2618,0.718038
4780,488,0.163188,0.134366,26.9215,0.544856
3571,488,0.163191,0.13761,87.4038,0.631575
32062,488,0.163196,0.135195,37.8373,0.597633
741,488,0.163217,0.132912,101.6885,0.707054
434,488,0.163225,0.132477,40.0757,0.620243
3389,488,0.16323,0.138792,106.3185,0.535981
5093,488,0.16327,0.13275,57.0488,0.666684
3177,488,0.163355,0.135244,46.1781,0.641349
2184,488,0.163378,0.139257,58.8591,0.621446
3747,488,0.163398,0.136294,41.6658,0.636172
2838,488,0.163424,0.12513,43.5846,0.712088
4640,488,0.163429,0.136143,131.4251,0.71332
1095,488,0.163463,0.136044,97.5485,0.699096
4403,488,0.163471,0.134897,35.3584,0.595602
3688,488,0.163509,0.12753,64.0132,0.66262
5268,488,0.163513,0.133556,176.5231,0.670253
5258,488,0.163521,0.126661,54.9586,0.713157
700,488,0.163533,0.132355,77.6841,0.707258
1071,488,0.163552,0.132261,91.5045,0.70175
1460,488,0.163584,0.134851,133.5672,0.702282
3843,488,0.163591,0.135033,96.2655,0.683582
4863,488,0.1636,0.137056,139.8826,0.712979
4994,488,0.163603,0.133527,84.2319,0.694885
6332,488,0.163604,0.136918,52.0366,0.663643
4624,488,0.163616,0.13406,113.1706,0.705593
2819,488,0.163641,0.132104,90.9249,0.68507
4850,488,0.163645,0.137127,111.7008,0.668224
3780,488,0.163649,0.134444,65.7407,0.666545
3844,488,0.163652,0.132618,179.115,0.71542
310,488,0.16366,0.134214,53.7937,0.659025
337,488,0.163699,0.135042,74.9984,0.686258
587,488,0.163702,0.134539,121.9184,0.706065
1793,488,0.163742,0.133193,25.6822,0.538614
771,488,0.163754,0.133114,59.5177,0.69223
2637,488,0.163757,0.135914,76.0933,0.659385
2854,488,0.163797,0.134133,88.0945,0.654186
3684,488,0.163836,0.135954,108.8056,0.698966
5903,488,0.163856,0.131183,99.1547,0.728714
3144,488,0.163859,0.133677,61.3199,0.674371
2604,488,0.163908,0.13113,30.2549,0.579279
999,488,0.163922,0.133533,71.9814,0.702119
2878,488,0.163942,0.133244,47.7589,0.683168
3564,488,0.163945,0.132688,98.1334,0.706477
4385,488,0.163952,0.131799,27.5273,0.551701
2321,488,0.163973,0.133035,183.2606,0.708221
2046,488,0.163973,0.134393,136.34,0.705292
537,488,0.163977,0.137041,84.5943,0.636486
630,488,0.163997,0.133894,77.2705,0.696194
5228,488,0.164013,0.133875,153.9292,0.717439
4637,488,0.16402,0.13309,105.9501,0.705167
3134,488,0.164022,0.134601,81.8684,0.674241
4165,488,0.16403,0.13259,98.2821,0.669704
2900,488,0.164055,0.136534,27.141,0.390614
3363,488,0.164107,0.134778,79.072,0.681855
3979,488,0.164109,0.134671,106.8292,0.694339
795,488,0.164144,0.132223,78.6957,0.672234
5447,488,0.164156,0.134857,47.8057,0.659187
2200,488,0.164168,0.135394,165.0087,0.710625
4699,488,0.164204,0.134773,64.0827,0.673205
4765,488,0.164213,0.132463,90.1844,0.691377
2727,488,0.16426,0.136202,79.9559,0.659835
2798,488,0.164263,0.135297,67.9517,0.697757
4154,488,0.164307,0.139631,26.5621,0.423065
3121,488,0.164336,0.136659,64.9218,0.660476
111,488,0.164336,0.13398,138.8517,0.713305
5426,488,0.164378,0.133356,83.5644,0.705505
3155,488,0.164398,0.138221,78.073,0.665455
4951,488,0.164443,0.131726,75.5753,0.67948
4783,488,0.164456,0.134856,125.7087,0.684708
4880,488,0.164459,0.139834,44.7891,0.589005
3640,488,0.164469,0.133581,35.7805,0.640223
3198,488,0.16447,0.137858,56.3809,0.663903
1978,488,0.164475,0.13433,34.1966,0.610428
2904,488,0.16454,0.132404,48.0701,0.574838
3698,488,0.16455,0.134511,93.8387,0.711821
4743,488,0.164572,0.140311,35.5433,0.51649
3138,488,0.164604,0.136661,93.1216,0.692329
579,488,0.164624,0.136031,44.2884,0.642231
3700,488,0.164628,0.136356,111.2432,0.716431
175,488,0.164643,0.134418,127.8367,0.706187
3845,488,0.164654,0.135957,114.363,0.677655
4059,488,0.164664,0.136042,171.347,0.7196
906,488,0.164682,0.135999,118.0103,0.702321
481,488,0.164683,0.133436,82.5517,0.693579
4074,488,0.164688,0.135871,145.6984,0.708042
2151,488,0.164701,0.138496,159.7286,0.6416
4341,488,0.164724,0.133654,92.7449,0.706311
1815,488,0.164736,0.135353,83.3448,0.656407
3113,488,0.164736,0.137961,49.7347,0.640201
453,488,0.164744,0.136214,66.4035,0.657405
4080,488,0.164766,0.135311,109.0455,0.694549
1430,488,0.164795,0.134956,39.4548,0.632394
4907,488,0.164804,0.135936,65.5929,0.660922
2172,488,0.16482,0.133891,70.7544,0.667249
3901,488,0.164829,0.136689,114.9775,0.689561
4829,488,0.164835,0.135471,49.7038,0.628075
157,488,0.164864,0.134841,92.8959,0.711074
360,488,0.164896,0.131778,45.7553,0.687027
5255,488,0.164982,0.134016,53.1038,0.641969
3352,488,0.165005,0.137604,98.8062,0.697124
1178,488,0.165016,0.135468,27.8343,0.542254
32023,488,0.165026,0.136251,38.4364,0.625067
3646,488,0.165039,0.138277,158.2784,0.66481
2434,488,0.165061,0.132554,38.4755,0.645682
5250,488,0.165072,0.135055,51.0814,0.627607
2250,488,0.165092,0.131285,51.5873,0.690632
2350,488,0.165098,0.135839,110.4075,0.70952
3308,488,0.165169,0.135305,61.9539,0.688702
3166,488,0.165171,0.134099,42.0286,0.618363
4174,488,0.165182,0.135045,136.6969,0.705142
2260,488,0.165195,0.13615,52.6223,0.67276
683,488,0.1652,0.132664,42.3004,0.670534
4189,488,0.165269,0.137092,108.1964,0.705364
2901,488,0.165278,0.13289,40.3172,0.617404
2616,488,0.165292,0.133049,45.5189,0.684522
614,488,0.165295,0.136381,102.9979,0.67614
4462,488,0.165324,0.138867,75.5928,0.56004
2125,488,0.165324,0.13582,80.7903,0.686978
32088,488,0.16533,0.135362,56.1279,0.668872
2638,488,0.165336,0.134683,34.2703,0.64439
5253,488,0.165391,0.13604,45.1593,0.643199
2607,488,0.165436,0.137353,60.545,0.651267
3876,488,0.165438,0.135765,33.0654,0.592939
3563,488,0.16546,0.136383,98.6603,0.688963
696,488,0.165469,0.137775,102.4694,0.688787
2146,488,0.165475,0.13925,174.786,0.649256
2880,488,0.1655,0.135073,42.2221,0.667802
3066,488,0.165514,0.134833,103.805,0.703078
3361,488,0.16554,0.133449,82.3574,0.7002
1720,488,0.165617,0.135279,55.4326,0.651291
4298,488,0.165646,0.137976,137.573,0.677374
4368,488,0.165647,0.135914,95.3884,0.698127
2865,488,0.165654,0.133489,111.538,0.712583
2513,488,0.165684,0.127246,32.3131,0.665393
326,488,0.165689,0.138265,169.2325,0.715021
2894,488,0.165691,0.135715,79.5123,0.65164
2325,488,0.165697,0.133347,85.2294,0.716035
4191,488,0.165725,0.135753,54.1719,0.629099
1929,488,0.165733,0.13785,37.7507,0.604841
3385,488,0.165738,0.142611,54.8694,0.575295
5279,488,0.16575,0.137079,54.001,0.622882
5088,488,0.165768,0.134072,93.3649,0.701245
3519,488,0.165795,0.141145,114.641,0.618154
2413,488,0.165884,0.136326,39.4165,0.635338
3110,488,0.165889,0.135065,90.7388,0.689565
3000,488,0.165913,0.135925,44.4163,0.640498
4853,488,0.165926,0.13953,113.6843,0.668306
5083,488,0.166006,0.134759,67.8156,0.679183
4034,488,0.166021,0.138353,44.0712,0.632808
2947,488,0.166023,0.135763,111.717,0.704712
3225,488,0.166033,0.135207,40.4226,0.657808
3696,488,0.16604,0.131686,35.0525,0.682372
2147,488,0.166041,0.130574,31.8509,0.631088
5259,488,0.166079,0.135861,37.3524,0.637715
5019,488,0.166079,0.132249,50.6699,0.692223
686,488,0.166088,0.133228,45.7182,0.683758
3879,488,0.166117,0.137083,100.4365,0.693191
164,488,0.166127,0.136606,51.8147,0.67674
1335,488,0.166137,0.13631,38.8314,0.626546
5008,488,0.166147,0.134198,36.5805,0.648905
436,488,0.166151,0.135202,49.8022,0.65713
2879,488,0.166169,0.137518,81.7178,0.689452
711,488,0.166192,0.1389,150.3164,0.700569
2663,488,0.166216,0.136649,99.7851,0.682372
158,488,0.166223,0.135607,78.2797,0.70741
4818,488,0.166224,0.13689,39.4186,0.585808
5252,488,0.166228,0.135795,42.7284,0.662434
4566,488,0.16623,0.140799,75.5478,0.566172
4920,488,0.166241,0.13969,29.8812,0.543179
746,488,0.166262,0.137648,121.7324,0.710512
2499,488,0.16628,0.137958,33.5517,0.591549
538,488,0.166289,0.136906,44.65,0.644244
930,488,0.166297,0.136901,45.0813,0.645343
456,488,0.166311,0.135363,54.772,0.678855
2429,488,0.166319,0.135435,95.9937,0.686671
2598,488,0.166372,0.138325,77.5542,0.671021
3067,488,0.166372,0.135349,97.5678,0.688503
331,488,0.166407,0.13722,101.7188,0.700385
1853,488,0.16641,0.136677,45.32,0.621051
1744,488,0.166414,0.138226,25.4752,0.496171
297,488,0.166416,0.135888,138.6335,0.708314
4468,488,0.16645,0.13529,31.9703,0.579835
3380,488,0.166503,0.140813,39.3906,0.600859
3318,488,0.166517,0.138317,49.1547,0.643438
2498,488,0.166527,0.137427,27.8196,0.567886
3228,488,0.166528,0.136055,28.8885,0.56426
5215,488,0.166529,0.132623,155.5361,0.721467
1470,488,0.166533,0.137415,76.0194,0.652174
2289,488,0.166547,0.134925,55.1969,0.693765
3204,488,0.166554,0.137843,84.9132,0.719846
4334,488,0.166559,0.137923,64.3952,0.66833
1396,488,0.166568,0.135804,94.0196,0.700196
744,488,0.166573,0.131429,33.3121,0.674349
1977,488,0.166601,0.135812,44.793,0.639905
1326,488,0.166604,0.137816,70.7153,0.651544
3831,488,0.16661,0.137027,67.0359,0.658126
4345,488,0.166631,0.135545,98.975,0.677489
2829,488,0.166649,0.139462,121.6893,0.702011
4964,488,0.16669,0.138029,40.0704,0.60532
3837,488,0.166733,0.139076,265.0718,0.726599
715,488,0.166776,0.138866,128.5337,0.700786
3182,488,0.166794,0.137898,75.3667,0.68979
5302,488,0.166795,0.137153,147.4585,0.711716
1180,488,0.166812,0.136977,63.9282,0.662452
2764,488,0.166862,0.136557,55.5673,0.672224
4899,488,0.166868,0.135401,67.2217,0.675486
2316,488,0.166887,0.135404,46.3652,0.670635
3727,488,0.166899,0.137787,49.163,0.667087
2126,488,0.166907,0.133114,53.6108,0.693945
2108,488,0.166908,0.139661,39.3314,0.616451
2167,488,0.166922,0.134631,31.3001,0.626285
2348,488,0.16696,0.138483,104.8592,0.693406
2650,488,0.166975,0.133839,74.3336,0.698856
1122,488,0.167003,0.135824,37.0789,0.644533
1078,488,0.167008,0.135832,71.9708,0.677035
2965,488,0.167024,0.132151,61.4519,0.69761
2641,488,0.167064,0.135091,34.8451,0.642868
3425,488,0.167082,0.139119,44.9709,0.612449
3703,488,0.167083,0.135704,75.651,0.710653
6330,488,0.167085,0.135077,123.7201,0.711546
4237,488,0.167091,0.138065,24.1528,0.423579
6290,488,0.167112,0.137266,88.3297,0.708879
581,488,0.167124,0.138431,146.9296,0.699886
3401,488,0.167134,0.154487,26.3057,-0.920379
4778,488,0.167146,0.136694,95.6652,0.689026
3887,488,0.167166,0.132815,64.335,0.634387
2996,488,0.167227,0.144306,71.9309,0.484995
3782,488,0.167288,0.140221,111.9875,0.621108
6243,488,0.167291,0.133642,48.9683,0.690303
2860,488,0.167302,0.137723,30.6311,0.575199
4016,488,0.167306,0.138397,54.957,0.639963
4419,488,0.167321,0.139143,35.0193,0.575758
4641,488,0.167353,0.139048,140.5875,0.712014
4864,488,0.16738,0.139009,157.082,0.723103
4795,488,0.167386,0.13911,77.6162,0.668504
549,488,0.16741,0.13568,95.5877,0.712572
2706,488,0.167422,0.137221,49.4804,0.646544
3387,488,0.167447,0.140582,70.5436,0.619112
4342,488,0.167452,0.137951,130.8416,0.700862
656,488,0.167483,0.137344,42.3717,0.641312
2419,488,0.167523,0.136244,41.8885,0.655154
4159,488,0.167546,0.141902,58.5117,0.597734
327,488,0.167587,0.138071,139.774,0.705866
2347,488,0.167612,0.139536,72.9116,0.679102
1892,488,0.167634,0.137686,61.6976,0.655536
1204,488,0.167639,0.137297,138.8657,0.689867
3355,488,0.167675,0.138391,107.9146,0.701451
801,488,0.167692,0.137626,79.955,0.663529
970,488,0.1677,0.138862,160.3294,0.703909
429,488,0.167701,0.137459,48.0332,0.672568
6303,488,0.167718,0.136593,118.0827,0.720392
1881,488,0.167719,0.135807,44.1786,0.643502
2853,488,0.167731,0.140605,47.7986,0.683949
3032,488,0.167798,0.13807,132.1599,0.71206
2824,488,0.167806,0.137645,55.7818,0.670071
1927,488,0.167845,0.1387,44.2325,0.635271
3084,488,0.167845,0.1373,31.1897,0.581426
1899,488,0.16788,0.136645,55.1007,0.663587
3252,488,0.167883,0.14033,82.2078,0.694566
4779,488,0.167904,0.139169,67.2807,0.650658
2597,488,0.167919,0.13618,36.754,0.642124
4510,488,0.168002,0.138142,24.8557,0.359223
2893,488,0.168113,0.137698,54.0347,0.661871
3554,488,0.168124,0.137853,177.5264,0.713065
2127,488,0.168153,0.138252,65.3837,0.677017
1499,488,0.168154,0.137506,43.8217,0.661663
2203,488,0.168165,0.138013,120.5091,0.700992
4820,488,0.168196,0.138695,36.1421,0.583164
3120,488,0.168206,0.141654,41.0036,0.618272
2816,488,0.168208,0.139414,67.8557,0.687616
431,488,0.168232,0.138782,80.8886,0.67988
2304,488,0.168283,0.137741,67.4359,0.55456
1480,488,0.168313,0.138913,67.0612,0.671253
4011,488,0.168316,0.114204,30.23,0.499967
32268,488,0.168317,0.139996,99.6488,0.687875
4651,488,0.168387,0.13723,36.299,0.640049
4184,488,0.168389,0.13996,112.2062,0.682165
5009,488,0.168397,0.135623,33.6767,0.633587
2299,488,0.168485,0.137517,178.1489,0.63131
3278,488,0.168497,0.106475,90.506,0.29066
2636,488,0.168507,0.140264,61.502,0.642521
1001,488,0.168538,0.140166,28.4693,0.523706
845,488,0.168563,0.13678,97.3558,0.703708
2158,488,0.168566,0.138295,242.6818,0.67443
4582,488,0.168682,0.138102,32.2361,0.570539
2815,488,0.168684,0.128732,30.9736,0.683948
4143,488,0.168754,0.137391,52.2422,0.596013
3082,488,0.168755,0.140163,45.9195,0.594444
4471,488,0.168778,0.140915,43.5969,0.52895
2760,488,0.168816,0.138571,50.927,0.669283
2181,488,0.168826,0.136162,79.3002,0.665262
2433,488,0.168842,0.140877,55.756,0.635446
4616,488,0.168896,0.137095,132.1697,0.727086
4257,488,0.168955,0.142272,56.8643,0.652792
4221,488,0.16899,0.139438,91.3422,0.592743
5043,488,0.169029,0.135172,223.9831,0.739174
2602,488,0.169061,0.138062,32.5316,0.601392
4404,488,0.169095,0.139074,233.8514,0.606169
408,488,0.169104,0.137938,61.427,0.677547
4124,488,0.169118,0.136838,65.6349,0.673345
139,488,0.169142,0.138142,77.3564,0.708218
2333,488,0.16923,0.142668,51.0118,0.630661
3172,488,0.169296,0.132912,41.955,0.678723
2317,488,0.169312,0.138548,91.8469,0.676559
2503,488,0.169339,0.141921,83.0139,0.634316
4856,488,0.169388,0.139184,114.1684,0.677039
2063,488,0.169402,0.140237,70.0042,0.656222
3891,488,0.16942,0.138746,74.9616,0.678499
4678,488,0.169458,0.139779,39.6734,0.600875
1796,488,0.169461,0.132364,70.3077,0.653103
411,488,0.169463,0.140217,56.3839,0.666702
4153,488,0.169479,0.138513,69.007,0.666418
4790,488,0.169483,0.13913,44.3347,0.650679
4078,488,0.169493,0.140271,210.0747,0.709999
4625,488,0.169503,0.138944,152.2582,0.723457
4600,488,0.169528,0.138056,28.5981,0.557139
3002,488,0.169541,0.144417,51.7594,0.625609
4008,488,0.169581,0.141257,119.0849,0.66708
422,488,0.169595,0.139016,56.7173,0.676675
4466,488,0.169599,0.13725,33.5379,0.605922
3290,488,0.169637,0.142167,97.0304,0.68886
4354,488,0.169663,0.137685,93.8601,0.652814
4937,488,0.169719,0.13847,77.2811,0.671199
2210,488,0.169732,0.140046,89.4096,0.687249
4366,488,0.169745,0.140373,113.1524,0.676251
3426,488,0.169788,0.138176,35.0008,0.613425
1303,488,0.169837,0.139005,41.3159,0.653754
435,488,0.169848,0.13922,46.9455,0.652005
4346,488,0.16985,0.140335,73.263,0.674579
4432,488,0.169851,0.14295,77.6031,0.653049
4148,488,0.169918,0.139973,67.1283,0.663957
4801,488,0.169945,0.141725,36.3651,0.595828
3638,488,0.169975,0.137963,56.8493,0.684823
4108,488,0.169992,0.139551,159.1498,0.700586
3560,488,0.170005,0.140429,183.4908,0.704114
2150,488,0.170008,0.140193,120.2324,0.613277
4228,488,0.170043,0.143015,75.1551,0.56612
3677,488,0.170051,0.141083,73.4663,0.683195
1235,488,0.170076,0.142562,65.8787,0.642657
1738,488,0.170077,0.141251,73.7533,0.639262
3122,488,0.170078,0.13854,78.6917,0.679591
784,488,0.170087,0.136553,53.1528,0.67307
4212,488,0.170088,0.145717,84.8748,0.55432
4185,488,0.170106,0.140707,84.5576,0.672673
3737,488,0.170145,0.14151,146.377,0.675001
3940,488,0.170172,0.138795,107.3902,0.697615
4656,488,0.170189,0.138859,37.0574,0.633786
508,488,0.170216,0.140055,34.1675,0.60052
2724,488,0.17022,0.138791,123.6438,0.702412
413,488,0.170303,0.139995,60.7839,0.676366
4063,488,0.17031,0.14138,110.5319,0.688641
4130,488,0.170316,0.139581,33.4309,0.574268
1099,488,0.170346,0.142322,116.4389,0.684615
251,488,0.170383,0.140297,57.525,0.660744
3946,488,0.170387,0.141085,130.127,0.681819
3870,488,0.170404,0.141691,44.0523,0.606342
2424,488,0.170415,0.139172,81.7935,0.682751
3381,488,0.170421,0.145761,101.9504,0.611754
3073,488,0.170434,0.138526,84.6178,0.688089
4551,488,0.170544,0.142898,33.3338,0.579488
2639,488,0.170551,0.140203,42.653,0.652217
2811,488,0.170568,0.132053,73.6765,0.716547
855,488,0.17057,0.139838,66.8776,0.686307
3357,488,0.170582,0.137203,55.2874,0.68308
3085,488,0.170591,0.139002,72.0161,0.70137
32076,488,0.170637,0.139075,28.0537,0.529837
482,488,0.170638,0.139361,77.7851,0.689812
4112,488,0.170644,0.1383,58.0217,0.680513
325,488,0.170663,0.139049,59.8976,0.678361
4615,488,0.170682,0.139029,100.8815,0.698979
2176,488,0.170718,0.139235,115.8955,0.675091
6815,488,0.170733,0.137196,68.3673,0.708707
2601,488,0.170776,0.142751,96.4835,0.622742
866,488,0.170806,0.140467,189.7235,0.734509
3736,488,0.170808,0.141381,106.3961,0.681788
2882,488,0.170841,0.140121,49.491,0.67105
3637,488,0.170889,0.139573,62.7374,0.694189
1301,488,0.170891,0.139937,59.7191,0.679954
3561,488,0.170919,0.138629,142.5488,0.691479
1713,488,0.170996,0.140682,26.5046,0.520127
1302,488,0.171073,0.140185,73.3636,0.704699
938,488,0.171083,0.14249,65.3833,0.65076
167,488,0.171092,0.141591,42.9535,0.633114
2666,488,0.171147,0.138873,32.1967,0.618321
3683,488,0.171203,0.142723,94.1565,0.681758
5092,488,0.171243,0.141414,58.2611,0.640071
846,488,0.171296,0.138946,116.7572,0.711066
2442,488,0.171303,0.145097,123.2769,0.670529
4121,488,0.171304,0.144523,28.2684,0.492432
1309,488,0.171341,0.138536,54.1996,0.64351
2315,488,0.171353,0.139813,109.7083,0.660872
2534,488,0.17138,0.141496,61.7881,0.674738
3817,488,0.171394,0.147536,73.9789,0.63797
4064,488,0.171424,0.138177,44.1707,0.653386
1367,488,0.171426,0.140117,59.6138,0.670635
2163,488,0.171439,0.141488,31.8631,0.588785
112,488,0.171472,0.141072,137.6823,0.683947
585,488,0.171502,0.141696,163.013,0.701747
3515,488,0.171506,0.13883,36.6304,0.615053
1963,488,0.171534,0.1385,59.007,0.674856
3486,488,0.171542,0.144037,102.8523,0.667819
4866,488,0.171603,0.143986,187.6393,0.715362
3886,488,0.171626,0.141611,79.2585,0.676662
4987,488,0.171628,0.138963,32.7211,0.585927
3058,488,0.17163,0.141798,34.0638,0.602556
631,488,0.171717,0.138311,73.2445,0.704466
3526,488,0.171727,0.142104,71.7088,0.69341
2422,488,0.17177,0.142511,64.4671,0.653835
358,488,0.171795,0.141757,80.6177,0.688487
4203,488,0.171835,0.140321,45.2965,0.64809
886,488,0.171861,0.140371,60.2374,0.671594
3552,488,0.171903,0.141211,88.9693,0.688403
2153,488,0.171914,0.14344,131.5042,0.636912
3900,488,0.171969,0.141625,61.4835,0.67543
2715,488,0.171976,0.141619,110.8911,0.697828
4900,488,0.172011,0.137576,48.3252,0.659896
4565,488,0.172014,0.146228,47.2448,0.538248
4627,488,0.172088,0.141433,102.4394,0.688936
5064,488,0.172137,0.13923,97.2701,0.687804
598,488,0.172152,0.139804,92.2985,0.712424
3265,488,0.172163,0.143365,106.7447,0.668273
1554,488,0.172204,0.140675,27.2951,0.536394
898,488,0.172213,0.134333,156.9073,0.530261
4162,488,0.172216,0.140311,30.1784,0.548159
3551,488,0.172245,0.140419,87.1683,0.702808
5225,488,0.172255,0.13902,99.411,0.706963
3558,488,0.172289,0.141841,83.7498,0.694733
943,488,0.172293,0.142294,93.7815,0.65249
2229,488,0.172344,0.14401,38.2908,0.601378
2377,488,0.17243,0.143517,37.7876,0.599176
32075,488,0.172511,0.140339,44.4884,0.653143
32223,488,0.172569,0.137003,97.8621,0.63236
2417,488,0.172579,0.139925,40.3549,0.643801
4066,488,0.172592,0.14277,180.287,0.71486
3934,488,0.172695,0.143711,90.5098,0.678725
3187,488,0.172704,0.140733,123.9819,0.705433
4473,488,0.172715,0.147315,38.5547,0.542923
3126,488,0.172729,0.143166,71.5247,0.680461
3266,488,0.172745,0.143186,45.736,0.640944
1475,488,0.172748,0.142927,32.3239,0.56967
4560,488,0.172761,0.143143,67.1275,0.62887
3681,488,0.172786,0.144397,46.9617,0.642964
257,488,0.172797,0.14235,32.9193,0.601997
4198,488,0.172817,0.144832,112.1347,0.649715
3124,488,0.172822,0.141695,79.9217,0.644715
3556,488,0.172844,0.143921,80.0868,0.68246
2617,488,0.172879,0.145693,97.2864,0.632124
2178,488,0.172903,0.136512,103.1132,0.687251
4768,488,0.172907,0.142187,89.1903,0.685936
4183,488,0.172909,0.142652,48.5437,0.658768
4088,488,0.172927,0.142621,54.3446,0.621626
